workerid,proliferate.condition,agent,background,correct_answer,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
208,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
208,accidental-1,,,dax,"['dax', 'vicket', 'nar', 'blus', 'zobby', 'yem']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
208,accidental-1,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,False,6,,,,followup,
208,accidental-1,Bear,5,NA,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,7,,,,followup,
208,accidental-1,Bear,5,just_arrived,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
208,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
240,accidental-1,Tiger,5,,,,accidental,,,,,,,,,1,,,tg,agent_intro,
240,accidental-1,Tiger,5,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,2,,,tg,object_encounter,
240,accidental-1,Tiger,5,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,3,,,tg,object_property,
240,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
240,accidental-1,,,dax,"['vicket', 'blus', 'dax', 'nar', 'yem', 'zobby']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
240,accidental-1,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,False,6,,,,followup,
240,accidental-1,Tiger,5,NA,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,7,,,,followup,
240,accidental-1,Tiger,5,just_arrived,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
240,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
200,accidental-1,Elephant,8,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
200,accidental-1,Elephant,8,,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,sb,object_encounter,
200,accidental-1,Elephant,8,,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,sb,object_property,
200,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
200,accidental-1,,,fep,"['fep', 'yem', 'zobby', 'vicket', 'nar', 'blus']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
200,accidental-1,,,NA,,"['fep', 'feps']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
200,accidental-1,Elephant,8,NA,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,7,,,,followup,
200,accidental-1,Elephant,8,just_arrived,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
200,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
239,accidental-1,Elephant,9,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
239,accidental-1,Elephant,9,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,mh,object_encounter,
239,accidental-1,Elephant,9,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,mh,object_property,
239,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
239,accidental-1,,,wug,"['zobby', 'nar', 'blus', 'yem', 'vicket', 'wug']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
239,accidental-1,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
239,accidental-1,Elephant,9,NA,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,7,,,,followup,
239,accidental-1,Elephant,9,just_arrived,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
239,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
175,accidental-1,Monkey,3,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
175,accidental-1,Monkey,3,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,mh,object_encounter,
175,accidental-1,Monkey,3,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,mh,object_property,
175,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
175,accidental-1,,,wug,"['yem', 'blus', 'vicket', 'wug', 'zobby', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
175,accidental-1,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
175,accidental-1,Monkey,3,NA,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,7,,,,followup,
175,accidental-1,Monkey,3,just_arrived,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
175,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
217,accidental-1,Elephant,10,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
217,accidental-1,Elephant,10,,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,sb,object_encounter,
217,accidental-1,Elephant,10,,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,sb,object_property,
217,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
217,accidental-1,,,dax,"['yem', 'nar', 'blus', 'dax', 'vicket', 'zobby']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
217,accidental-1,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
217,accidental-1,Elephant,10,NA,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,7,,,,followup,
217,accidental-1,Elephant,10,just_arrived,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
217,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
155,accidental-1,Bear,1,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
155,accidental-1,Bear,1,,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,2,,,mh,object_encounter,
155,accidental-1,Bear,1,,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,3,,,mh,object_property,
155,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
155,accidental-1,,,dax,"['dax', 'nar', 'zobby', 'blus', 'vicket', 'yem']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
155,accidental-1,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,False,6,,,,followup,
155,accidental-1,Bear,1,NA,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,7,,,,followup,
155,accidental-1,Bear,1,just_arrived,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
155,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
168,accidental-1,Tiger,4,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
168,accidental-1,Tiger,4,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,2,,,mh,object_encounter,
168,accidental-1,Tiger,4,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,3,,,mh,object_property,
168,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
168,accidental-1,,,dax,"['yem', 'nar', 'vicket', 'blus', 'dax', 'zobby']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
168,accidental-1,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,False,6,,,,followup,
168,accidental-1,Tiger,4,NA,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,7,,,,followup,
168,accidental-1,Tiger,4,just_arrived,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
168,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
192,accidental-1,Dog,3,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
192,accidental-1,Dog,3,,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,mh,object_encounter,
192,accidental-1,Dog,3,,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,mh,object_property,
192,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
192,accidental-1,,,fep,"['yem', 'blus', 'fep', 'nar', 'zobby', 'vicket']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
192,accidental-1,,,NA,,"['fep', 'feps']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
192,accidental-1,Dog,3,NA,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,7,,,,followup,
192,accidental-1,Dog,3,just_arrived,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
192,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
196,accidental-1,Bear,6,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
196,accidental-1,Bear,6,,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,sb,object_encounter,
196,accidental-1,Bear,6,,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,sb,object_property,
196,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
196,accidental-1,,,fep,"['blus', 'vicket', 'nar', 'fep', 'zobby', 'yem']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
196,accidental-1,,,NA,,"['fep', 'feps']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
196,accidental-1,Bear,6,NA,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,7,,,,followup,
196,accidental-1,Bear,6,just_arrived,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
196,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
171,accidental-1,Dog,4,,,,accidental,,,,,,,,,1,,,tg,agent_intro,
171,accidental-1,Dog,4,,,"['fep', 'feps']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,2,,,tg,object_encounter,
171,accidental-1,Dog,4,,,"['fep', 'feps']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,3,,,tg,object_property,
171,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
171,accidental-1,,,fep,"['yem', 'zobby', 'blus', 'fep', 'vicket', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
171,accidental-1,,,NA,,"['fep', 'feps']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,False,6,,,,followup,
171,accidental-1,Dog,4,NA,,"['fep', 'feps']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,7,,,,followup,
171,accidental-1,Dog,4,just_arrived,,"['fep', 'feps']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
171,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
227,accidental-1,Bear,8,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
227,accidental-1,Bear,8,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,sb,object_encounter,
227,accidental-1,Bear,8,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,sb,object_property,
227,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
227,accidental-1,,,wug,"['yem', 'zobby', 'blus', 'vicket', 'wug', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
227,accidental-1,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
227,accidental-1,Bear,8,NA,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,7,,,,followup,
227,accidental-1,Bear,8,just_arrived,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
227,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
187,accidental-1,Dog,3,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
187,accidental-1,Dog,3,,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,2,,,mh,object_encounter,
187,accidental-1,Dog,3,,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,3,,,mh,object_property,
187,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
187,accidental-1,,,dax,"['nar', 'yem', 'blus', 'zobby', 'vicket', 'dax']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
187,accidental-1,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,False,6,,,,followup,
187,accidental-1,Dog,3,NA,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,7,,,,followup,
187,accidental-1,Dog,3,just_arrived,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
187,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
